,Year,Week,Resort,Visitors,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres)
681,2015,7,Mt. Buller,38873,0.4979591836734694,-2.3591836734693876,330.2
682,2015,8,Mt. Buller,36714,0.40816326530612246,-3.4591836734693877,324.6
683,2015,9,Mt. Buller,38171,-0.236734693877551,-5.087755102040816,136.8
684,2015,10,Mt. Buller,41782,1.120408163265306,-2.6714285714285717,101.6
685,2015,11,Mt. Buller,44060,3.83265306122449,-1.9938775510204083,123.6
686,2015,12,Mt. Buller,38823,2.210204081632653,-2.816326530612245,337.2
687,2015,13,Mt. Buller,38042,3.9204545454545454,-2.062222222222222,105.6
688,2015,14,Mt. Buller,23919,8.083333333333334,0.028571428571428553,74.2
689,2015,15,Mt. Buller,21892,3.516666666666667,2.5666666666666664,60.6
690,2016,1,Mt. Buller,8368,5.130612244897959,-0.9666666666666667,477.0
691,2016,2,Mt. Buller,5298,3.659183673469388,0.6959183673469388,558.6
692,2016,3,Mt. Buller,17606,-0.6061224489795918,-4.573469387755102,206.4
693,2016,4,Mt. Buller,37586,1.3551020408163266,-2.4,192.2
694,2016,5,Mt. Buller,56664,1.0816326530612246,-1.3387755102040815,358.0
695,2016,6,Mt. Buller,44445,5.276595744680851,-1.279591836734694,131.0
696,2016,7,Mt. Buller,37928,0.9346938775510205,-2.7918367346938777,788.8
697,2016,8,Mt. Buller,39125,0.9152173913043479,-2.3425531914893614,252.6
698,2016,9,Mt. Buller,46055,2.2452380952380953,-3.1666666666666665,128.4
699,2016,10,Mt. Buller,44706,3.527272727272727,-1.788095238095238,59.4
700,2016,11,Mt. Buller,38065,1.9124999999999999,-1.926530612244898,333.2
701,2016,12,Mt. Buller,34449,2.722448979591837,-2.722448979591837,359.59999999999997
702,2016,13,Mt. Buller,21929,7.248936170212766,0.5693877551020409,300.4
703,2016,14,Mt. Buller,13075,5.740816326530613,1.383673469387755,413.59999999999997
704,2016,15,Mt. Buller,7411,1.1285714285714286,-2.4166666666666665,91.4
705,2017,1,Mt. Buller,18142,7.295918367346939,0.025000000000000005,9.4
706,2017,2,Mt. Buller,9023,7.191836734693877,-0.046938775510204096,4.199999999999999
707,2017,3,Mt. Buller,13836,0.636734693877551,-3.353061224489796,45.2
708,2017,4,Mt. Buller,26972,1.9040816326530612,-3.30625,323.2
709,2017,5,Mt. Buller,50070,-0.13673469387755102,-4.0,89.2
710,2017,6,Mt. Buller,57787,-0.04489795918367345,-3.595833333333333,218.20000000000002
711,2017,7,Mt. Buller,40050,1.0040816326530613,-3.4571428571428573,171.2
712,2017,8,Mt. Buller,37535,2.6795918367346943,-2.787755102040816,100.6
713,2017,9,Mt. Buller,39778,0.5875,-2.787755102040816,354.4
714,2017,10,Mt. Buller,48862,2.276595744680851,-0.5244897959183673,702.4
715,2017,11,Mt. Buller,45833,-0.12448979591836734,-4.6387755102040815,244.2
716,2017,12,Mt. Buller,44047,0.9530612244897958,-5.904081632653061,95.4
717,2017,13,Mt. Buller,32214,1.8326530612244898,-3.183673469387755,202.4
718,2017,14,Mt. Buller,32542,3.0979591836734697,-1.9122448979591837,248.0
719,2017,15,Mt. Buller,24402,1.3142857142857143,-4.714285714285714,60.4
720,2018,1,Mt. Buller,13279,2.1061224489795918,-1.3102040816326532,499.4
721,2018,2,Mt. Buller,11039,0.45208333333333334,-3.86875,450.2
722,2018,3,Mt. Buller,19293,2.693877551020408,-2.9877551020408166,37.4
723,2018,4,Mt. Buller,27761,3.0408163265306123,-1.9437499999999999,110.6
724,2018,5,Mt. Buller,54337,0.9510204081632654,-4.146938775510204,282.59999999999997
725,2018,6,Mt. Buller,66326,0.74375,-4.377551020408164,97.4
726,2018,7,Mt. Buller,46230,0.5224489795918368,-4.002083333333333,122.8
727,2018,8,Mt. Buller,39057,1.9416666666666667,-2.4816326530612245,242.79999999999998
728,2018,9,Mt. Buller,45601,1.2232558139534884,-3.2097560975609754,367.4
729,2018,10,Mt. Buller,43886,0.6510204081632653,-3.0500000000000003,246.0
730,2018,11,Mt. Buller,46782,-0.4489795918367347,-4.7239130434782615,242.2
731,2018,12,Mt. Buller,46140,2.079591836734694,-4.622916666666667,45.800000000000004
732,2018,13,Mt. Buller,34877,3.0085106382978726,-2.6688888888888886,270.6
733,2018,14,Mt. Buller,31144,7.420408163265306,0.032653061224489736,12.0
734,2018,15,Mt. Buller,20104,5.5,3.1285714285714286,0.0
735,2019,1,Mt. Buller,22375,4.784210526315789,1.3439024390243903,488.0
736,2019,2,Mt. Buller,10904,1.1162790697674418,-4.286046511627907,83.0
737,2019,3,Mt. Buller,13018,5.446938775510204,-1.6204081632653062,33.6
738,2019,4,Mt. Buller,29400,3.725,-2.179591836734694,201.6
739,2019,5,Mt. Buller,46986,0.9041666666666667,-2.0020408163265304,528.0
740,2019,6,Mt. Buller,49957,1.0,-3.577083333333333,266.0
741,2019,7,Mt. Buller,42583,2.989795918367347,-2.0541666666666667,97.0
742,2019,8,Mt. Buller,41415,4.333333333333333,-2.257142857142857,52.0
743,2019,9,Mt. Buller,40425,0.7693877551020407,-3.6795918367346943,256.2
744,2019,10,Mt. Buller,41156,1.3265306122448979,-4.069387755102041,219.6
745,2019,11,Mt. Buller,48415,2.7591836734693875,-3.4693877551020407,321.0
746,2019,12,Mt. Buller,44315,3.589795918367347,-4.2326530612244895,73.6
747,2019,13,Mt. Buller,34454,5.457142857142856,-0.03750000000000001,212.2
748,2019,14,Mt. Buller,30775,4.972916666666666,-2.4551020408163264,198.0
749,2019,15,Mt. Buller,22540,7.614285714285714,1.9142857142857141,3.2
750,2020,1,Mt. Buller,2665,5.057142857142857,-0.5625,320.2
751,2020,2,Mt. Buller,2843,3.302380952380952,-0.3142857142857143,442.4
752,2020,3,Mt. Buller,3537,3.0023809523809524,-2.657142857142857,137.2
753,2020,4,Mt. Buller,9988,1.9725000000000001,-2.5341463414634147,265.4
754,2020,5,Mt. Buller,3537,2.8454545454545457,-1.2733333333333332,230.79999999999998
755,2020,6,Mt. Buller,15619,2.4816326530612245,-2.68125,148.4
756,2020,7,Mt. Buller,6805,4.575510204081632,-1.1770833333333333,94.4
757,2020,8,Mt. Buller,7366,5.429166666666667,-1.0979166666666667,161.0
758,2020,9,Mt. Buller,7312,0.748936170212766,-4.189795918367347,286.2
759,2020,10,Mt. Buller,3812,3.5571428571428574,-0.4404255319148936,326.59999999999997
760,2020,11,Mt. Buller,0,-1.0119047619047619,-3.8704545454545456,403.6
761,2020,12,Mt. Buller,0,2.3926829268292686,-3.6214285714285714,92.0
762,2020,13,Mt. Buller,0,5.492105263157894,-1.3390243902439023,16.8
763,2020,14,Mt. Buller,0,8.48913043478261,1.4437499999999999,130.0
764,2020,15,Mt. Buller,0,10.657142857142857,1.3857142857142857,0.0
765,2021,1,Mt. Buller,2198,2.382608695652174,-1.7177777777777776,760.8000000000001
766,2021,2,Mt. Buller,5269,2.1062499999999997,-2.216326530612245,126.2
767,2021,3,Mt. Buller,17995,2.826530612244898,-1.5040816326530613,670.8
768,2021,4,Mt. Buller,39561,1.2448979591836735,-2.4959183673469387,153.8
769,2021,5,Mt. Buller,53339,2.6083333333333334,-2.836734693877551,30.4
770,2021,6,Mt. Buller,26598,0.45111111111111113,-2.467391304347826,454.4
771,2021,7,Mt. Buller,7908,0.1804878048780488,-3.8666666666666667,403.8
772,2021,8,Mt. Buller,31619,1.3488372093023255,-2.4488372093023254,312.6
773,2021,9,Mt. Buller,25906,2.3510204081632655,-2.230612244897959,155.2
774,2021,10,Mt. Buller,16707,2.592857142857143,-1.7186046511627908,149.2
775,2021,11,Mt. Buller,15200,3.8063829787234043,-0.5739130434782609,263.8
776,2021,12,Mt. Buller,5401,2.126530612244898,-2.6122448979591835,168.0
777,2021,13,Mt. Buller,3732,6.369387755102041,1.153061224489796,567.0
778,2021,14,Mt. Buller,176,5.491836734693878,-0.6448979591836734,54.400000000000006
779,2021,15,Mt. Buller,5975,5.314285714285715,-3.457142857142857,0.8
780,2022,1,Mt. Buller,27665,0.6673469387755102,-3.504081632653061,111.2
781,2022,2,Mt. Buller,33328,2.8734693877551023,-1.5530612244897959,347.0
782,2022,3,Mt. Buller,36352,2.475510204081633,-2.095918367346939,262.2
783,2022,4,Mt. Buller,58192,3.187755102040816,-2.5387755102040814,29.0
784,2022,5,Mt. Buller,65372,0.44693877551020406,-3.489795918367347,94.0
785,2022,6,Mt. Buller,49092,0.23265306122448984,-5.16875,177.8
786,2022,7,Mt. Buller,49631,3.3040816326530615,-1.3551020408163266,193.2
787,2022,8,Mt. Buller,50634,1.6387755102040815,-3.316326530612245,355.6
788,2022,9,Mt. Buller,40367,2.038095238095238,-2.2166666666666663,585.6
789,2022,10,Mt. Buller,44242,2.1953488372093024,-1.769767441860465,333.2
790,2022,11,Mt. Buller,43874,0.9653061224489795,-3.2204081632653065,531.6
791,2022,12,Mt. Buller,44775,5.542553191489362,-0.9191489361702129,246.20000000000002
792,2022,13,Mt. Buller,30766,4.602380952380953,-2.9857142857142858,44.8
793,2022,14,Mt. Buller,21896,3.0404761904761903,-1.6619047619047618,337.2
794,2022,15,Mt. Buller,19427,4.8,-0.5000000000000001,13.8
795,2023,1,Mt. Buller,10172,1.9608695652173913,-1.6212765957446809,405.8
796,2023,2,Mt. Buller,12397,0.8785714285714287,-2.9571428571428573,222.20000000000002
797,2023,3,Mt. Buller,23839,-0.08571428571428572,-2.638095238095238,256.6
798,2023,4,Mt. Buller,49596,3.204081632653061,-1.225,301.4
799,2023,5,Mt. Buller,58139,1.9854166666666666,-1.5510204081632653,330.0
800,2023,6,Mt. Buller,51039,3.9306122448979592,-1.6795918367346938,25.4
801,2023,7,Mt. Buller,46314,4.385714285714286,-2.022448979591837,48.8
802,2023,8,Mt. Buller,46474,4.663265306122449,0.32653061224489793,165.8
803,2023,9,Mt. Buller,40587,5.258333333333334,-0.5693877551020408,195.6
804,2023,10,Mt. Buller,37635,2.6,-3.0367346938775515,102.4
805,2023,11,Mt. Buller,36754,5.020408163265306,-1.163265306122449,242.6
806,2023,12,Mt. Buller,33923,6.555319148936171,0.9021739130434783,186.4
807,2023,13,Mt. Buller,18840,8.584999999999999,-0.7878048780487804,96.6
808,2023,14,Mt. Buller,9166,7.097142857142857,-0.537142857142857,240.8
809,2023,15,Mt. Buller,6355,14.26,8.08,0.0
810,2024,1,Mt. Buller,5726,2.8387755102040817,-2.3448979591836734,449.2
811,2024,2,Mt. Buller,8215,1.76734693877551,-4.3244897959183675,33.0
812,2024,3,Mt. Buller,11786,2.0673469387755103,-1.969387755102041,115.0
813,2024,4,Mt. Buller,24083,2.0553191489361704,-4.2306122448979595,196.6
814,2024,5,Mt. Buller,50827,3.4755555555555557,-1.0133333333333334,208.8
815,2024,6,Mt. Buller,53357,-0.2276595744680851,-4.022448979591837,412.8
816,2024,7,Mt. Buller,45399,1.9808510638297872,-1.9043478260869564,352.4
817,2024,8,Mt. Buller,49676,2.272340425531915,-4.606521739130435,111.8
818,2024,9,Mt. Buller,49587,3.1042553191489364,-2.2808510638297874,21.2
819,2024,10,Mt. Buller,50031,6.84375,1.6978723404255318,120.80000000000001
820,2024,11,Mt. Buller,43387,5.33125,0.6872340425531914,237.79999999999998
821,2024,12,Mt. Buller,36668,4.3,0.24897959183673468,434.59999999999997
822,2024,13,Mt. Buller,15415,6.597916666666666,-0.08367346938775509,254.20000000000002
823,2024,14,Mt. Buller,0,6.491836734693878,-0.30416666666666664,165.0
824,2024,15,Mt. Buller,0,1.4714285714285715,-6.442857142857143,66.8
825,2014,1,Selwyn,1041,5.022448979591837,-0.33877551020408164,236.2
826,2014,2,Selwyn,383,4.683673469387755,-0.4408163265306122,125.39999999999999
827,2014,3,Selwyn,597,0.3081632653061224,-2.5530612244897957,634.1999999999999
828,2014,4,Selwyn,2877,1.236734693877551,-2.363265306122449,301.2
829,2014,5,Selwyn,8588,-0.2,-3.516326530612245,257.0
830,2014,6,Selwyn,10682,0.14897959183673468,-3.6857142857142855,244.0
831,2014,7,Selwyn,8180,3.0367346938775515,-1.9428571428571428,104.2
832,2014,8,Selwyn,7267,0.8142857142857143,-2.9562500000000003,379.0
833,2014,9,Selwyn,8708,2.6367346938775507,-3.26734693877551,25.8
834,2014,10,Selwyn,9133,3.3877551020408165,-4.757142857142857,46.4
835,2014,11,Selwyn,8968,4.763265306122449,-1.2224489795918367,162.6
836,2014,12,Selwyn,8404,6.771428571428571,-0.4387755102040816,74.4
837,2014,13,Selwyn,6975,4.161224489795918,-2.522448979591837,153.0
838,2014,14,Selwyn,4628,5.793877551020408,0.05102040816326534,326.2
839,2014,15,Selwyn,2566,8.028571428571428,0.5571428571428572,0.0
840,2015,1,Selwyn,2238,7.557777777777778,-0.6391304347826087,67.8
841,2015,2,Selwyn,1001,3.2190476190476187,-1.576190476190476,241.0
842,2015,3,Selwyn,1331,7.2714285714285705,-0.5142857142857143,29.6
843,2015,4,Selwyn,3211,1.9976190476190478,-4.15,55.6
844,2015,5,Selwyn,6658,1.2666666666666668,-3.1891304347826086,313.6
845,2015,6,Selwyn,8112,-0.5857142857142857,-5.210204081632654,184.4
846,2015,7,Selwyn,7373,0.4979591836734694,-2.3591836734693876,330.2
847,2015,8,Selwyn,6601,0.40816326530612246,-3.4591836734693877,324.6
848,2015,9,Selwyn,7983,-0.236734693877551,-5.087755102040816,136.8
849,2015,10,Selwyn,9023,1.120408163265306,-2.6714285714285717,101.6
850,2015,11,Selwyn,9492,3.83265306122449,-1.9938775510204083,123.6
851,2015,12,Selwyn,8436,2.210204081632653,-2.816326530612245,337.2
852,2015,13,Selwyn,7256,3.9204545454545454,-2.062222222222222,105.6
853,2015,14,Selwyn,6011,8.083333333333334,0.028571428571428553,74.2
854,2015,15,Selwyn,3722,3.516666666666667,2.5666666666666664,60.6
855,2016,1,Selwyn,1329,5.130612244897959,-0.9666666666666667,477.0
856,2016,2,Selwyn,764,3.659183673469388,0.6959183673469388,558.6
857,2016,3,Selwyn,2903,-0.6061224489795918,-4.573469387755102,206.4
858,2016,4,Selwyn,6868,1.3551020408163266,-2.4,192.2
859,2016,5,Selwyn,9151,1.0816326530612246,-1.3387755102040815,358.0
860,2016,6,Selwyn,8336,5.276595744680851,-1.279591836734694,131.0
861,2016,7,Selwyn,6817,0.9346938775510205,-2.7918367346938777,788.8
862,2016,8,Selwyn,7706,0.9152173913043479,-2.3425531914893614,252.6
863,2016,9,Selwyn,8763,2.2452380952380953,-3.1666666666666665,128.4
864,2016,10,Selwyn,8848,3.527272727272727,-1.788095238095238,59.4
865,2016,11,Selwyn,8235,1.9124999999999999,-1.926530612244898,333.2
866,2016,12,Selwyn,7678,2.722448979591837,-2.722448979591837,359.59999999999997
867,2016,13,Selwyn,5307,7.248936170212766,0.5693877551020409,300.4
868,2016,14,Selwyn,3453,5.740816326530613,1.383673469387755,413.59999999999997
869,2016,15,Selwyn,2599,1.1285714285714286,-2.4166666666666665,91.4
870,2017,1,Selwyn,2569,7.295918367346939,0.025000000000000005,9.4
871,2017,2,Selwyn,1236,7.191836734693877,-0.046938775510204096,4.199999999999999
872,2017,3,Selwyn,2180,0.636734693877551,-3.353061224489796,45.2
873,2017,4,Selwyn,4933,1.9040816326530612,-3.30625,323.2
874,2017,5,Selwyn,8953,-0.13673469387755102,-4.0,89.2
875,2017,6,Selwyn,10860,-0.04489795918367345,-3.595833333333333,218.20000000000002
876,2017,7,Selwyn,7768,1.0040816326530613,-3.4571428571428573,171.2
877,2017,8,Selwyn,7398,2.6795918367346943,-2.787755102040816,100.6
878,2017,9,Selwyn,8341,0.5875,-2.787755102040816,354.4
879,2017,10,Selwyn,10099,2.276595744680851,-0.5244897959183673,702.4
880,2017,11,Selwyn,10008,-0.12448979591836734,-4.6387755102040815,244.2
881,2017,12,Selwyn,9105,0.9530612244897958,-5.904081632653061,95.4
882,2017,13,Selwyn,7230,1.8326530612244898,-3.183673469387755,202.4
883,2017,14,Selwyn,6867,3.0979591836734697,-1.9122448979591837,248.0
884,2017,15,Selwyn,4847,1.3142857142857143,-4.714285714285714,60.4
885,2018,1,Selwyn,2060,2.1061224489795918,-1.3102040816326532,499.4
886,2018,2,Selwyn,1591,0.45208333333333334,-3.86875,450.2
887,2018,3,Selwyn,3095,2.693877551020408,-2.9877551020408166,37.4
888,2018,4,Selwyn,5357,3.0408163265306123,-1.9437499999999999,110.6
889,2018,5,Selwyn,10213,0.9510204081632654,-4.146938775510204,282.59999999999997
890,2018,6,Selwyn,12863,0.74375,-4.377551020408164,97.4
891,2018,7,Selwyn,8428,0.5224489795918368,-4.002083333333333,122.8
892,2018,8,Selwyn,7857,1.9416666666666667,-2.4816326530612245,242.79999999999998
893,2018,9,Selwyn,9032,1.2232558139534884,-3.2097560975609754,367.4
894,2018,10,Selwyn,9444,0.6510204081632653,-3.0500000000000003,246.0
895,2018,11,Selwyn,9592,-0.4489795918367347,-4.7239130434782615,242.2
896,2018,12,Selwyn,9764,2.079591836734694,-4.622916666666667,45.800000000000004
897,2018,13,Selwyn,7557,3.0085106382978726,-2.6688888888888886,270.6
898,2018,14,Selwyn,6454,7.420408163265306,0.032653061224489736,12.0
899,2018,15,Selwyn,4262,5.5,3.1285714285714286,0.0
900,2019,1,Selwyn,3472,4.784210526315789,1.3439024390243903,488.0
901,2019,2,Selwyn,1831,1.1162790697674418,-4.286046511627907,83.0
902,2019,3,Selwyn,2534,5.446938775510204,-1.6204081632653062,33.6
903,2019,4,Selwyn,4763,3.725,-2.179591836734694,201.6
904,2019,5,Selwyn,9019,0.9041666666666667,-2.0020408163265304,528.0
905,2019,6,Selwyn,9962,1.0,-3.577083333333333,266.0
906,2019,7,Selwyn,8267,2.989795918367347,-2.0541666666666667,97.0
907,2019,8,Selwyn,8107,4.333333333333333,-2.257142857142857,52.0
908,2019,9,Selwyn,8547,0.7693877551020407,-3.6795918367346943,256.2
909,2019,10,Selwyn,8538,1.3265306122448979,-4.069387755102041,219.6
910,2019,11,Selwyn,10785,2.7591836734693875,-3.4693877551020407,321.0
911,2019,12,Selwyn,10147,3.589795918367347,-4.2326530612244895,73.6
912,2019,13,Selwyn,8432,5.457142857142856,-0.03750000000000001,212.2
913,2019,14,Selwyn,7077,4.972916666666666,-2.4551020408163264,198.0
914,2019,15,Selwyn,5189,7.614285714285714,1.9142857142857141,3.2
915,2020,1,Selwyn,430,5.057142857142857,-0.5625,320.2
916,2020,2,Selwyn,311,3.302380952380952,-0.3142857142857143,442.4
917,2020,3,Selwyn,334,3.0023809523809524,-2.657142857142857,137.2
918,2020,4,Selwyn,969,1.9725000000000001,-2.5341463414634147,265.4
919,2020,5,Selwyn,1185,2.8454545454545457,-1.2733333333333332,230.79999999999998
920,2020,6,Selwyn,1978,2.4816326530612245,-2.68125,148.4
921,2020,7,Selwyn,1087,4.575510204081632,-1.1770833333333333,94.4
922,2020,8,Selwyn,720,5.429166666666667,-1.0979166666666667,161.0
923,2020,9,Selwyn,733,0.748936170212766,-4.189795918367347,286.2
924,2020,10,Selwyn,445,3.5571428571428574,-0.4404255319148936,326.59999999999997
925,2020,11,Selwyn,0,-1.0119047619047619,-3.8704545454545456,403.6
926,2020,12,Selwyn,0,2.3926829268292686,-3.6214285714285714,92.0
927,2020,13,Selwyn,0,5.492105263157894,-1.3390243902439023,16.8
928,2020,14,Selwyn,0,8.48913043478261,1.4437499999999999,130.0
929,2020,15,Selwyn,0,10.657142857142857,1.3857142857142857,0.0
930,2021,1,Selwyn,830,2.382608695652174,-1.7177777777777776,760.8000000000001
931,2021,2,Selwyn,1541,2.1062499999999997,-2.216326530612245,126.2
932,2021,3,Selwyn,3315,2.826530612244898,-1.5040816326530613,670.8
933,2021,4,Selwyn,6070,1.2448979591836735,-2.4959183673469387,153.8
934,2021,5,Selwyn,8018,2.6083333333333334,-2.836734693877551,30.4
935,2021,6,Selwyn,3099,0.45111111111111113,-2.467391304347826,454.4
936,2021,7,Selwyn,1186,0.1804878048780488,-3.8666666666666667,403.8
937,2021,8,Selwyn,4115,1.3488372093023255,-2.4488372093023254,312.6
938,2021,9,Selwyn,3478,2.3510204081632655,-2.230612244897959,155.2
939,2021,10,Selwyn,2706,2.592857142857143,-1.7186046511627908,149.2
940,2021,11,Selwyn,2680,3.8063829787234043,-0.5739130434782609,263.8
941,2021,12,Selwyn,1102,2.126530612244898,-2.6122448979591835,168.0
942,2021,13,Selwyn,806,6.369387755102041,1.153061224489796,567.0
943,2021,14,Selwyn,742,5.491836734693878,-0.6448979591836734,54.400000000000006
944,2021,15,Selwyn,1282,5.314285714285715,-3.457142857142857,0.8
945,2022,1,Selwyn,5144,0.6673469387755102,-3.504081632653061,111.2
946,2022,2,Selwyn,5403,2.8734693877551023,-1.5530612244897959,347.0
947,2022,3,Selwyn,5887,2.475510204081633,-2.095918367346939,262.2
948,2022,4,Selwyn,9683,3.187755102040816,-2.5387755102040814,29.0
949,2022,5,Selwyn,10791,0.44693877551020406,-3.489795918367347,94.0
950,2022,6,Selwyn,9436,0.23265306122448984,-5.16875,177.8
951,2022,7,Selwyn,9266,3.3040816326530615,-1.3551020408163266,193.2
952,2022,8,Selwyn,9018,1.6387755102040815,-3.316326530612245,355.6
953,2022,9,Selwyn,8602,2.038095238095238,-2.2166666666666663,585.6
954,2022,10,Selwyn,9356,2.1953488372093024,-1.769767441860465,333.2
955,2022,11,Selwyn,9146,0.9653061224489795,-3.2204081632653065,531.6
956,2022,12,Selwyn,9077,5.542553191489362,-0.9191489361702129,246.20000000000002
957,2022,13,Selwyn,6969,4.602380952380953,-2.9857142857142858,44.8
958,2022,14,Selwyn,5298,3.0404761904761903,-1.6619047619047618,337.2
959,2022,15,Selwyn,4557,4.8,-0.5000000000000001,13.8
960,2023,1,Selwyn,1591,1.9608695652173913,-1.6212765957446809,405.8
961,2023,2,Selwyn,1932,0.8785714285714287,-2.9571428571428573,222.20000000000002
962,2023,3,Selwyn,4120,-0.08571428571428572,-2.638095238095238,256.6
963,2023,4,Selwyn,8400,3.204081632653061,-1.225,301.4
964,2023,5,Selwyn,9149,1.9854166666666666,-1.5510204081632653,330.0
965,2023,6,Selwyn,8950,3.9306122448979592,-1.6795918367346938,25.4
966,2023,7,Selwyn,8106,4.385714285714286,-2.022448979591837,48.8
967,2023,8,Selwyn,7770,4.663265306122449,0.32653061224489793,165.8
968,2023,9,Selwyn,7424,5.258333333333334,-0.5693877551020408,195.6
969,2023,10,Selwyn,7666,2.6,-3.0367346938775515,102.4
970,2023,11,Selwyn,7581,5.020408163265306,-1.163265306122449,242.6
971,2023,12,Selwyn,6278,6.555319148936171,0.9021739130434783,186.4
972,2023,13,Selwyn,4244,8.584999999999999,-0.7878048780487804,96.6
973,2023,14,Selwyn,2733,7.097142857142857,-0.537142857142857,240.8
974,2023,15,Selwyn,1865,14.26,8.08,0.0
975,2024,1,Selwyn,990,2.8387755102040817,-2.3448979591836734,449.2
976,2024,2,Selwyn,1264,1.76734693877551,-4.3244897959183675,33.0
977,2024,3,Selwyn,1686,2.0673469387755103,-1.969387755102041,115.0
978,2024,4,Selwyn,3662,2.0553191489361704,-4.2306122448979595,196.6
979,2024,5,Selwyn,8563,3.4755555555555557,-1.0133333333333334,208.8
980,2024,6,Selwyn,8932,-0.2276595744680851,-4.022448979591837,412.8
981,2024,7,Selwyn,8530,1.9808510638297872,-1.9043478260869564,352.4
982,2024,8,Selwyn,8160,2.272340425531915,-4.606521739130435,111.8
983,2024,9,Selwyn,8533,3.1042553191489364,-2.2808510638297874,21.2
984,2024,10,Selwyn,7668,6.84375,1.6978723404255318,120.80000000000001
985,2024,11,Selwyn,6859,5.33125,0.6872340425531914,237.79999999999998
986,2024,12,Selwyn,5969,4.3,0.24897959183673468,434.59999999999997
987,2024,13,Selwyn,3351,6.597916666666666,-0.08367346938775509,254.20000000000002
988,2024,14,Selwyn,1177,6.491836734693878,-0.30416666666666664,165.0
989,2024,15,Selwyn,745,1.4714285714285715,-6.442857142857143,66.8
990,2014,1,Thredbo,5535,5.022448979591837,-0.33877551020408164,236.2
991,2014,2,Thredbo,2090,4.683673469387755,-0.4408163265306122,125.39999999999999
992,2014,3,Thredbo,3216,0.3081632653061224,-2.5530612244897957,634.1999999999999
993,2014,4,Thredbo,15497,1.236734693877551,-2.363265306122449,301.2
994,2014,5,Thredbo,46546,-0.2,-3.516326530612245,257.0
995,2014,6,Thredbo,58668,0.14897959183673468,-3.6857142857142855,244.0
996,2014,7,Thredbo,44109,3.0367346938775515,-1.9428571428571428,104.2
997,2014,8,Thredbo,39654,0.8142857142857143,-2.9562500000000003,379.0
998,2014,9,Thredbo,46875,2.6367346938775507,-3.26734693877551,25.8
999,2014,10,Thredbo,48777,3.3877551020408165,-4.757142857142857,46.4
1000,2014,11,Thredbo,49003,4.763265306122449,-1.2224489795918367,162.6
1001,2014,12,Thredbo,44164,6.771428571428571,-0.4387755102040816,74.4
1002,2014,13,Thredbo,38470,4.161224489795918,-2.522448979591837,153.0
1003,2014,14,Thredbo,25734,5.793877551020408,0.05102040816326534,326.2
1004,2014,15,Thredbo,13890,8.028571428571428,0.5571428571428572,0.0
1005,2015,1,Thredbo,12039,7.557777777777778,-0.6391304347826087,67.8
1006,2015,2,Thredbo,5540,3.2190476190476187,-1.576190476190476,241.0
1007,2015,3,Thredbo,7069,7.2714285714285705,-0.5142857142857143,29.6
1008,2015,4,Thredbo,17634,1.9976190476190478,-4.15,55.6
1009,2015,5,Thredbo,35918,1.2666666666666668,-3.1891304347826086,313.6
1010,2015,6,Thredbo,43234,-0.5857142857142857,-5.210204081632654,184.4
1011,2015,7,Thredbo,40967,0.4979591836734694,-2.3591836734693876,330.2
1012,2015,8,Thredbo,36200,0.40816326530612246,-3.4591836734693877,324.6
1013,2015,9,Thredbo,43268,-0.236734693877551,-5.087755102040816,136.8
1014,2015,10,Thredbo,48525,1.120408163265306,-2.6714285714285717,101.6
1015,2015,11,Thredbo,51900,3.83265306122449,-1.9938775510204083,123.6
1016,2015,12,Thredbo,46015,2.210204081632653,-2.816326530612245,337.2
1017,2015,13,Thredbo,39850,3.9204545454545454,-2.062222222222222,105.6
1018,2015,14,Thredbo,33284,8.083333333333334,0.028571428571428553,74.2
1019,2015,15,Thredbo,20568,3.516666666666667,2.5666666666666664,60.6
1020,2016,1,Thredbo,7167,5.130612244897959,-0.9666666666666667,477.0
1021,2016,2,Thredbo,4083,3.659183673469388,0.6959183673469388,558.6
1022,2016,3,Thredbo,15501,-0.6061224489795918,-4.573469387755102,206.4
1023,2016,4,Thredbo,36917,1.3551020408163266,-2.4,192.2
1024,2016,5,Thredbo,48170,1.0816326530612246,-1.3387755102040815,358.0
1025,2016,6,Thredbo,45940,5.276595744680851,-1.279591836734694,131.0
1026,2016,7,Thredbo,37172,0.9346938775510205,-2.7918367346938777,788.8
1027,2016,8,Thredbo,41911,0.9152173913043479,-2.3425531914893614,252.6
1028,2016,9,Thredbo,47536,2.2452380952380953,-3.1666666666666665,128.4
1029,2016,10,Thredbo,47996,3.527272727272727,-1.788095238095238,59.4
1030,2016,11,Thredbo,43729,1.9124999999999999,-1.926530612244898,333.2
1031,2016,12,Thredbo,41768,2.722448979591837,-2.722448979591837,359.59999999999997
1032,2016,13,Thredbo,28580,7.248936170212766,0.5693877551020409,300.4
1033,2016,14,Thredbo,18938,5.740816326530613,1.383673469387755,413.59999999999997
1034,2016,15,Thredbo,13868,1.1285714285714286,-2.4166666666666665,91.4
1035,2017,1,Thredbo,14174,7.295918367346939,0.025000000000000005,9.4
1036,2017,2,Thredbo,6636,7.191836734693877,-0.046938775510204096,4.199999999999999
1037,2017,3,Thredbo,11543,0.636734693877551,-3.353061224489796,45.2
1038,2017,4,Thredbo,26374,1.9040816326530612,-3.30625,323.2
